
D:\Program Files\3rd\cmder
$ QFlog.py -p COM36 VIEW_LOGS
2021-09-04 00:40:01,336 QFLOG INFO     : Enabling logging
2021-09-04 00:41:27,667 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 20.2
2021-09-04 00:41:27,667 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:41:27,683 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
2021-09-04 00:41:27,683 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 14.95
2021-09-04 00:41:27,683 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 26.46
2021-09-04 00:41:27,683 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 0.37
2021-09-04 00:41:27,698 QFLOG INFO     : [LOG]: [log_location,381] NWY Bearing accuracy is not provided
2021-09-04 00:41:28,637 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164128.00,2239.13088,N,11402.35325,E,1,05,1.3,19.8,M,-2.2,M,,*42
2021-09-04 00:41:28,637 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023532 lat:22391308
2021-09-04 00:41:28,637 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039219 E lat:22652179 N valid:1
2021-09-04 00:41:28,637 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:41:28,651 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:41:28
2021-09-04 00:41:28,651 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65218
2021-09-04 00:41:28,651 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3922
2021-09-04 00:41:28,667 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 17.54
2021-09-04 00:41:28,667 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 19.81
2021-09-04 00:41:28,667 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:41:28,667 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
2021-09-04 00:41:28,683 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 12.52
2021-09-04 00:41:28,683 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 23.6
2021-09-04 00:41:28,683 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 0.51
2021-09-04 00:41:28,683 QFLOG INFO     : [LOG]: [log_location,381] NWY Bearing accuracy is not provided
2021-09-04 00:41:29,637 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164129.00,2239.13105,N,11402.35075,E,1,05,1.3,14.0,M,-2.2,M,,*44
2021-09-04 00:41:29,637 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023507 lat:22391310
2021-09-04 00:41:29,637 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039178 E lat:22652183 N valid:1
2021-09-04 00:41:29,637 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
